Date,Comp845,Comp793,Comp581,Comp135,Comp477,Comp298
2014-07-25,35.667824,48.364208,44.714001,64.380119,324.01001,99.117912
2014-07-28,36.235069,48.511745,44.964001,64.159798,320.410004,98.755333
2014-07-29,36.390377,48.060966,45.001999,63.930981,320,100.256226
2014-07-30,36.626728,48.282253,45.784,63.371674,322.51001,99.649117
2014-07-31,36.052734,47.265957,44.66,62.354755,312.98999,99.109474
2014-08-01,35.708355,46.290646,46.653999,62.320854,307.059998,99.396172
2014-08-04,36.262077,46.429981,47.703999,62.320854,313.649994,99.623817
2014-08-05,35.99197,45.946415,47.698002,62.151348,312.320007,99.539528
2014-08-06,35.883915,46.085739,49.785999,63.294422,313.890015,100.838028
2014-08-07,35.654343,45.823483,50.478001,63.081154,311.450012,99.328697
2014-08-08,35.782635,46.175903,49.625999,63.695313,316.799988,100.475471
2014-08-11,35.47876,46.1595,51.863998,63.430916,318.329987,100.49231
2014-08-12,35.796139,46.184097,51.992001,63.311478,319.320007,100.348976
2014-08-13,35.944706,46.487354,52.062,63.149403,326.279999,100.036987
2014-08-14,36.660492,46.700443,52.276001,63.456486,333.209991,100.559776
2014-08-15,36.343105,46.511932,52.402,63.038506,333.630005,99.977959
2014-08-18,36.424137,46.905338,51.987999,63.541798,334.529999,100.728416
2014-08-19,36.370125,47.175812,51.352001,63.874474,335.130005,101.698097
2014-08-20,36.329227,47.241371,51.141998,63.942734,335.779999,101.951073
2014-08-21,36.240612,47.946228,50.868,64.446014,332.910004,102.549713
2014-08-22,36.336044,47.938034,51.355999,64.599556,331.589996,102.271477
2014-08-25,36.765446,48.634678,52.509998,64.56543,334.019989,102.355774
2014-08-26,36.520081,48.962513,52.348,64.420403,341.829987,102.102814
2014-08-27,36.649582,48.839596,52.650002,64.701897,343.179993,102.229294
2014-08-28,36.738174,48.487148,52.771999,64.744545,340.019989,102.001648
2014-08-29,36.84724,48.724834,53.939999,64.403351,339.040009,102.094383
2014-09-02,36.349678,48.905159,56.824001,64.616615,342.380005,102.499153
2014-09-03,36.860878,48.929733,56.237999,64.838371,339,102.322052
2014-09-04,36.75182,48.937931,57.208,65.307556,345.950012,105.526215
2014-09-05,36.81316,49.101856,55.478001,66.117928,346.380005,107.094559
2014-09-08,36.233803,49.085468,56.422001,65.281952,342.339996,106.748848
2014-09-09,36.226982,48.405201,55.695999,65.46109,329.75,106.33567
2014-09-10,36.499626,48.536331,56.220001,65.2649,331.329987,106.386284
2014-09-11,36.179279,48.978909,56.062,64.915154,330.519989,106.192329
2014-09-12,36.376942,49.200207,55.84,64.633675,331.190002,105.711716
2014-09-15,36.356487,49.126431,50.771999,64.66777,323.890015,105.998398
2014-09-16,36.547337,49.167416,52.147999,65.102837,327.76001,106.60553
2014-09-17,36.52689,49.429688,52.276001,65.034576,324,106.251358
2014-09-18,36.90176,50.257488,52.764,65.017509,325,106.647659
2014-09-19,36.772266,50.085354,51.863998,65.546394,331.320007,106.664543
2014-09-22,36.581417,49.921436,50.006001,65.094299,324.5,106.099586
2014-09-23,36.336044,49.946026,50.082001,64.488647,323.630005,105.82975
2014-09-24,36.336044,50.511555,50.428001,65.751137,328.209991,107.608902
2014-09-25,35.947533,49.298553,49.389999,64.932205,321.929993,105.956253
2014-09-26,36.172455,49.634583,49.32,65.247856,323.209991,105.855064
2014-09-29,35.14323,49.446087,49.051998,64.898094,321.820007,105.66954
2014-09-30,34.679756,49.372311,48.535999,65.230774,322.440002,105.66954
2014-10-01,34.19582,48.98711,48.048,64.932205,317.459991,105.197365
2014-10-02,33.929996,48.549797,50.284,65.026062,318.410004,106.065849
2014-10-03,34.359402,49.754467,51.042,65.955841,322.73999,107.162025
2014-10-06,34.611591,49.655445,52.124001,65.981461,322.200012,106.419983
2014-10-07,34.386665,48.904606,51.914001,65.938789,316.980011,105.627403
2014-10-08,35.054634,49.836979,51.855999,66.740623,322.700012,108.544853
2014-10-09,34.223083,48.747822,51.402,66.416496,315.369995,108.27504
2014-10-10,33.916367,48.285763,47.382,66.783279,311.390015,108.68821
2014-10-13,34.379852,47.988712,44.917999,66.160576,306.450012,107.060829
2014-10-14,34.311695,47.848446,45.411999,66.518852,308.309998,106.453735
2014-10-15,33.834576,45.818661,45.939999,64.147446,305.970001,104.809494
2014-10-16,33.780045,45.447369,45.27,62.970257,302.859985,103.671181
2014-10-17,34.20945,46.37149,45.495998,63.209114,303.640015,105.10463
2014-10-20,34.093586,46.726295,46.094002,64.096252,306.209991,108.283455
2014-10-21,34.379852,47.798946,47.068001,64.846924,315.329987,109.851799
2014-10-22,34.283474,47.402889,46.220001,64.855461,312.970001,110.071045
2014-10-23,34.730942,47.906208,47.057999,65.043106,313.179993,110.113197
2014-10-24,34.875515,48.467285,47.048,65.154015,287.059998,109.98671
2014-10-27,34.60014,48.384773,44.334,65.333145,289.970001,110.391457
2014-10-28,34.909939,49.201637,48.554001,65.128426,295.589996,110.509491
2014-10-29,34.896172,48.921101,47.619999,65.162544,294.119995,111.243073
2014-10-30,34.730942,49.003613,47.731998,65.213722,299.070007,112.145294
2014-10-31,35.123352,49.902977,48.34,65.060188,305.459991,112.457306
2014-11-03,34.489994,50.233028,48.518002,65.06871,305.720001,113.216164
2014-11-04,34.531303,49.713203,47.785999,65.904678,302.809998,115.138687
2014-11-05,34.765369,50.455814,46.194,66.280006,296.519989,115.096497
2014-11-06,34.668987,50.521824,48.243999,66.373825,296.640015,115.593994
2014-11-07,34.483112,50.719852,48.040001,67.192726,299.859985,116.116806
2014-11-10,34.675877,51.099407,48.386002,67.764275,305.109985,116.099907
2014-11-11,34.81356,50.637341,50.216,67.397461,312.01001,115.56028
2014-11-12,34.572609,49.968998,49.82,67.55954,311.51001,115.733574
2014-11-13,34.524422,49.696705,50.34,70.749847,316.480011,117.263702
2014-11-14,34.607037,49.737968,51.736,70.766907,327.820007,117.06929
2014-11-17,34.455578,49.820477,50.796001,71.287239,323.049988,117.060799
2014-11-18,34.379856,49.944241,51.540001,71.474922,324.929993,117.686409
2014-11-19,34.242168,50.001999,49.548,72.498543,326.540009,118.362747
2014-11-20,33.822235,49.605942,49.742001,72.148811,330.540009,117.720238
2014-11-21,34.076946,49.878231,48.556,72.208519,332.630005,118.117554
2014-11-24,34.056293,50.299038,49.344002,72.848297,335.640015,118.185211
2014-11-25,34.366089,49.754467,49.618,72.464432,335.040009,117.398987
2014-11-26,34.476231,49.787468,49.688,72.490005,333.570007,118.142921
2014-11-28,34.249054,49.638954,48.903999,74.673752,338.640015,120.1465
2014-12-01,33.774036,49.506935,46.327999,73.547775,326,120.028152
2014-12-02,34.221519,50.398064,46.285999,73.701309,326.309998,120.941147
2014-12-03,34.193981,50.777618,45.860001,72.860687,316.5,120.628342
2014-12-04,33.994331,50.645588,45.655998,72.706291,316.929993,120.907333
2014-12-05,34.476231,51.734749,44.742001,72.15731,312.630005,121.101799
2014-12-08,34.297237,51.709984,42.872002,72.251648,306.640015,120.324036
2014-12-09,33.760273,51.528465,43.377998,71.676933,312.5,120.924225
2014-12-10,33.498676,50.068008,41.967999,71.179428,305.839996,118.565613
2014-12-11,33.237064,50.447548,41.776001,71.908516,307.359985,119.54628
2014-12-12,32.617493,49.539932,41.400002,71.89138,307.320007,116.562019
2014-12-15,31.984137,48.813835,40.807999,72.002876,306.070007,116.824127
2014-12-16,32.29393,48.211491,39.562,71.162254,295.059998,116.080162
2014-12-17,32.149357,49.317154,41.164001,72.251648,298.880005,117.787895
2014-12-18,32.410965,50.728107,43.652,73.718483,297.730011,119.673065
2014-12-19,32.727638,51.099407,43.858002,73.0494,299.899994,119.850616
2014-12-22,32.89286,51.107658,44.52,74.095901,306.540009,121.067963
2014-12-23,32.720757,51.553215,44.194,74.336082,306.290009,121.862602
2014-12-24,32.844669,51.553215,44.452,74.138779,303.029999,121.439903
2014-12-26,33.058071,51.610973,45.563999,74.550529,309.089996,121.262405
2014-12-29,33.023663,51.949268,45.141998,74.318916,312.040009,121.177849
2014-12-30,32.631252,52.106049,44.445999,74.447586,310.299988,121.304695
2014-12-31,32.514233,51.635719,44.481998,73.666992,310.350006,119.833679
2015-01-02,32.404076,51.893158,43.862,73.684166,308.519989,119.715332
2015-01-05,31.660578,50.282139,42.018002,73.469711,302.190002,118.354263
2015-01-06,31.199335,48.978371,42.256001,74.035835,295.290009,119.918266
2015-01-07,31.440285,49.053104,42.189999,76.000175,298.420013,122.00634
2015-01-08,31.543547,50.149269,42.124001,77.604263,300.459991,123.054619
2015-01-09,31.378323,49.277328,41.332001,76.643547,296.929993,121.16098
2015-01-12,31.405865,48.853813,40.442001,77.218262,291.410004,120.484642
2015-01-13,31.467825,48.862114,40.849998,76.609222,294.73999,119.275734
2015-01-14,31.144258,47.176361,38.537998,74.293198,293.269989,117.770943
2015-01-15,31.158033,45.664986,38.374001,74.95369,286.950012,117.770943
2015-01-16,31.144258,46.445583,38.613998,74.430435,290.73999,118.117554
2015-01-20,31.226881,46.26289,38.386002,74.361801,289.440002,117.830132
2015-01-21,31.502235,46.412365,39.313999,74.318916,297.25,117.627251
2015-01-22,32.245731,47.824093,40.324001,75.742844,310.320007,119.427917
2015-01-23,32.23885,47.068394,40.257999,75.922997,312.390015,120.087303
2015-01-26,32.569302,47.143135,41.310001,76.025909,309.660004,120.814354
2015-01-27,32.335236,46.669792,41.195999,75.082329,306.75,119.191231
2015-01-28,32.018559,45.465672,39.874001,74.473305,303.910004,118.033012
2015-01-29,32.13559,46.229671,41.040001,75.245331,311.779999,118.895325
2015-01-30,31.474703,45.158424,40.720001,72.894989,354.529999,120.881981
2015-02-02,31.729418,46.063591,42.188,73.521187,364.470001,123.42659
2015-02-03,32.252625,47.101612,43.672001,73.93293,363.549988,129.978363
2015-02-04,32.149357,46.819267,43.709999,74.327499,364.75,131.812851
2015-02-05,32.404076,47.143135,44.198002,74.867928,373.890015,130.214523
2015-02-06,32.410965,48.073208,43.472,74.910812,374.279999,129.873917
2015-02-09,31.922174,48.015091,43.495998,73.692734,370.559998,128.860794
2015-02-10,31.405865,48.546558,43.257999,74.876472,373,129.454636
2015-02-11,31.268179,48.471817,42.560001,74.061577,375.140015,129.100128
2015-02-12,31.763849,49.468327,40.576,73.675583,377.170013,129.362778
2015-02-13,31.756956,49.551365,40.754002,73.606949,381.829987,128.784897
2015-02-17,31.846453,49.908459,40.869999,73.735619,375.429993,129.161346
2015-02-18,32.128708,49.302242,40.891998,74.018692,373.369995,128.898773
2015-02-19,31.839571,49.185986,42.341999,71.642624,379,128.408478
2015-02-20,32.13559,49.659328,43.422001,72.311699,383.660004,129.170166
2015-02-23,30.758749,49.285625,41.467999,72.569023,380.140015,129.914352
2015-02-24,31.006582,50.506355,40.821999,72.543304,378.589996,129.756744
2015-02-25,30.8207,50.772076,40.751999,71.685493,385.369995,129.117599
2015-02-26,30.875778,51.137478,41.438,71.882805,384.799988,128.390945
2015-02-27,30.717447,50.888344,40.667999,71.994301,380.160004,128.662369
2015-03-02,30.889551,51.295254,39.466,72.020058,385.660004,129.520355
2015-03-03,30.848242,51.461334,39.911999,71.513947,384.609985,129.021301
2015-03-04,30.813036,51.594208,40.487999,70.836288,382.720001,128.846176
2015-03-05,30.693335,51.486248,40.125999,71.685493,387.829987,132.348175
2015-03-06,30.144108,50.564476,38.776001,70.844872,380.089996,130.921112
2015-03-09,30.242687,51.071045,38.175999,71.09362,378.559998,131.919159
2015-03-10,29.8202,49.792194,38.063999,70.398819,369.51001,129.712921
2015-03-11,29.608963,50.024712,38.748001,69.630821,366.369995,129.047546
2015-03-12,29.552628,50.963085,38.214001,70.674973,374.23999,130.833572
2015-03-13,29.256891,50.655823,37.736,70.674973,370.579987,130.693527
2015-03-16,29.397718,51.361694,39.139999,71.874458,373.350006,131.315109
2015-03-17,29.749788,51.162392,38.945999,71.296288,371.920013,131.350082
2015-03-18,30.341263,51.278652,40.141998,71.218628,375.140015,132.138107
2015-03-19,29.975109,50.821915,39.130001,70.347031,373.23999,132.470749
2015-03-20,30.672213,51.278652,39.616001,71.831306,378.48999,133.591385
2015-03-23,30.42576,50.772076,39.925999,71.891724,375.109985,133.889069
2015-03-24,30.291971,50.207397,40.344002,71.667351,374.089996,134.072937
2015-03-25,30.446882,49.501537,38.860001,70.174446,370.959991,132.278152
2015-03-26,30.369427,49.443417,38.082001,70.666336,367.350006,131.376404
2015-03-27,30.362383,49.45171,37,70.200348,370.559998,131.735352
2015-03-30,30.411667,50.622612,38.113998,71.218628,374.589996,133.398773
2015-03-31,29.989197,50.307056,37.754002,70.976997,372.100006,132.637115
2015-04-01,30.221558,50.114788,37.518002,69.648064,370.26001,131.533966
2015-04-02,30.383511,50.591267,38.200001,69.665321,372.25,132.750854
2015-04-06,30.644043,50.549484,40.619999,69.889687,377.040009,133.512573
2015-04-07,30.622921,50.867126,40.650002,69.46685,374.410004,132.882233
2015-04-08,30.820078,51.034321,41.534,69.924202,381.200012,133.074875
2015-04-09,31.362267,51.385426,42.018002,69.760231,383.540009,130.282028
2015-04-10,31.467876,51.577679,42.18,69.596291,382.649994,131.008652
2015-04-13,31.876282,51.886982,41.956001,69.285629,382.359985,130.465866
2015-04-14,32.136806,52.697857,41.492001,69.164825,385.109985,130.90361
2015-04-15,32.312847,53.675903,41.566002,68.811005,383.450012,130.509659
2015-04-16,31.988947,53.34153,41.34,68.379524,386.040009,128.793686
2015-04-17,31.587591,52.530659,41.358002,67.205933,375.559998,126.569916
2015-04-20,32.045277,52.86504,41.054001,67.43029,389.51001,128.093262
2015-04-21,32.108639,52.087608,41.882,67.335388,391.179993,128.995026
2015-04-22,32.115696,52.614254,43.888,67.680565,389.799988,128.679855
2015-04-23,32.467747,52.497215,43.720001,68.327782,389.98999,128.960022
2015-04-24,33.594387,52.330036,43.686001,68.897308,445.100006,129.677917
2015-04-27,34.840691,52.112694,46.310001,68.491707,438.559998,128.662369
2015-04-28,34.904076,52.463791,46.096001,68.258728,429.309998,128.355881
2015-04-29,35.326546,53.165974,46.490002,67.205933,429.369995,126.819626
2015-04-30,34.946316,52.881763,45.209999,67.352631,421.779999,125.581825
2015-05-01,34.664658,53.174339,45.206001,67.827248,422.869995,127.636063
2015-05-04,34.573124,54.102222,46.102001,68.327782,423.040009,127.952095
2015-05-05,33.495796,53.834724,46.59,67.421684,421.190002,126.854752
2015-05-06,33.974606,53.433479,46.085999,67.430344,419.100006,127.091766
2015-05-07,33.92532,53.918327,47.360001,67.760338,426.880005,126.907402
2015-05-08,34.840691,54.745914,47.321999,68.194542,433.690002,128.066299
2015-05-11,34.566093,54.712467,47.897999,67.821129,432.850006,126.652824
2015-05-12,34.143608,54.637241,48.948002,68.567955,431.019989,126.47728
2015-05-13,34.023899,54.770981,48.636002,67.873238,426.869995,125.748604
2015-05-14,34.270348,55.214039,48.82,68.359535,432.279999,125.186783
2015-05-15,34.368919,55.071922,49.768002,68.811096,426,127.144447
2015-05-18,34.115437,55.523335,49.75,69.401604,425.23999,127.346405
2015-05-19,33.692959,56.016544,49.428001,66.370911,421.709991,127.065475
2015-05-20,34.020283,55.57349,48.869999,65.910667,423.859985,125.968079
2015-05-21,34.127018,55.715618,49.124001,66.09304,431.630005,126.363098
2015-05-22,34.233757,55.565144,49.546001,65.875938,427.630005,126.134872
2015-05-26,33.728531,54.946529,49.492001,65.04229,425.470001,125.757385
2015-05-27,34.020283,55.565144,49.486,65.294128,431.420013,127.662415
2015-05-28,33.934898,55.339424,50.290001,64.990173,426.570007,126.644043
2015-05-29,33.79969,54.988335,50.16,64.495201,429.230011,125.177971
2015-06-01,33.778347,55.239124,49.889999,64.894676,430.920013,125.002411
2015-06-02,33.998924,55.188953,49.669998,64.720963,430.98999,124.133278
2015-06-03,34.084316,55.757397,49.798,65.033607,436.589996,124.77417
2015-06-04,33.771229,55.448101,49.183998,64.390999,430.779999,123.474869
2015-06-05,33.571991,56.359268,49.827999,63.444454,426.950012,121.833214
2015-06-08,33.707188,55.916225,51.257999,63.05368,423.5,121.19239
2015-06-09,33.443905,56.158649,51.200001,62.932106,425.480011,121.183601
2015-06-10,33.849503,57.061474,50.139999,63.331558,430.769989,122.403831
2015-06-11,33.778347,57.278824,50.282001,63.340248,432.970001,122.307266
2015-06-12,33.764118,57.053127,50.138,62.897381,429.920013,121.833214
2015-06-15,33.258896,56.835766,50.076,62.463177,423.670013,120.472519
2015-06-16,33.194862,57.153431,50.624001,62.8279,427.26001,121.130898
2015-06-17,33.237545,56.961151,52.082001,63.157883,427.809998,121.921036
2015-06-18,33.230431,57.496143,52.377998,63.374985,439.390015,123.343208
2015-06-19,33.280247,56.910999,52.501999,63.166557,434.920013,123.167625
2015-06-22,33.678726,57.646622,51.958,63.210003,436.290009,123.071045
2015-06-23,33.664494,58.307041,53.534,63.018951,445.98999,122.597015
2015-06-24,33.557762,57.6968,53.034,62.853954,440.839996,121.446983
2015-06-25,33.18774,57.387489,53.757999,62.402386,440.100006,120.665634
2015-06-26,33.08812,57.638283,53.417999,62.628181,438.100006,121.201149
2015-06-29,32.141724,56.175358,52.403999,62.020294,429.859985,119.120537
2015-06-30,31.885571,56.643501,53.652,61.594795,434.089996,118.567467
2015-07-01,31.800169,57.274548,53.830002,62.41975,437.390015,119.822868
2015-07-02,32.148842,56.811783,56.004002,62.402386,437.709991,119.735107
2015-07-06,31.494194,56.651905,55.944,62.984211,436.040009,119.287361
2015-07-07,31.109945,56.205975,53.576,64.078362,436.720001,123.343208
2015-07-08,30.277411,55.053242,50.992001,63.444454,429.700012,122.816475
2015-07-09,30.611845,55.625397,51.584,63.20129,434.390015,122.421394
2015-07-10,31.216688,56.416325,51.830002,63.496559,443.51001,125.292122
2015-07-13,31.608051,57.291382,52.431999,64.156525,455.570007,126.468483
2015-07-14,31.693441,58.090721,53.130001,64.078362,465.570007,126.354362
2015-07-15,31.800169,58.216927,52.627998,63.956818,461.190002,126.09095
2015-07-16,32.191536,58.52824,53.335999,64.113106,475.480011,126.705544
2015-07-17,32.24136,58.233753,54.931999,63.731014,483.01001,127.012764
2015-07-20,32.454826,58.275837,56.452,63.479206,488.100006,127.328789
2015-07-21,32.397896,58.141201,53.354,63.166557,488,127.24102
2015-07-22,32.148842,58.965786,53.574001,63.5313,488.269989,128.505173
2015-07-23,31.906906,58.59557,53.439999,62.966858,482.179993,127.820427
2015-07-24,31.358995,57.981335,53.082001,62.159233,529.419983,127.284966
2015-07-27,31.230915,57.224079,50.602001,61.985569,531.409973,126.635262
2015-07-28,31.878447,57.257725,52.964001,62.610802,526.030029,126.898636
2015-07-29,32.077682,58.00658,52.764,62.723686,529,127.627319
2015-07-30,32.02787,58.090721,53.358002,62.662907,536.76001,127.557053
2015-07-31,32.070568,57.661602,53.23,62.506599,536.150024,127.557053
2015-08-03,32.141724,57.661602,51.998001,62.68029,535.030029,127.750198
2015-08-04,32.234238,57.602699,53.256001,62.741085,531.900024,127.153236
2015-08-05,32.860416,57.829887,54.026001,64.271111,537.01001,128.952866
2015-08-06,32.540215,57.426003,49.226002,63.641617,529.460022,128.557877
2015-08-07,32.369434,57.257725,48.501999,62.29517,522.619995,127.521912
2015-08-10,32.348083,57.964508,48.228001,62.496262,524,128.391022
2015-08-11,32.148842,57.40918,47.473999,62.889679,527.460022,128.074997
2015-08-12,31.508451,56.576191,47.633999,63.457993,525.909973,128.955338
2015-08-13,31.501261,56.837025,48.501999,63.047089,529.659973,127.881378
2015-08-14,31.486874,57.123096,48.630001,63.28315,531.52002,128.60318
2015-08-17,31.278212,57.274548,50.998001,62.872215,535.219971,128.60318
2015-08-18,31.364555,57.392338,52.144001,60.747623,535.02002,128.198212
2015-08-19,30.486719,56.879093,51.049999,59.951984,532.919983,127.79332
2015-08-20,30.047794,55.482361,48.436001,59.829586,515.780029,126.508095
2015-08-21,29.155575,53.513474,46.153999,58.177113,494.470001,122.35305
2015-08-24,27.630157,50.694752,43.773998,55.91264,463.369995,117.053619
2015-08-25,28.220181,50.408684,44.006001,55.169456,466.369995,116.824753
2015-08-26,28.155426,52.932896,44.967999,56.682041,500.769989,121.622444
2015-08-27,28.896536,54.253906,48.598,57.774937,518.369995,123.42704
2015-08-28,28.709469,53.959412,49.695999,56.778217,518.01001,123.198128
2015-08-31,28.543974,53.934166,49.812,56.594601,512.890015,123.286171
2015-09-01,27.457474,51.704437,47.726002,55.798973,496.540009,121.745674
2015-09-02,27.738085,52.646812,49.537998,56.341057,510.549988,123.611885
2015-09-03,27.745287,52.739372,49.113998,56.708267,504.720001,123.664665
2015-09-04,27.112093,51.74651,48.386002,55.860172,499,121.904121
2015-09-08,28.112249,53.143253,49.633999,58.03722,517.539978,124.500954
2015-09-09,28.29933,52.318665,49.782001,56.935593,516.890015,122.960442
2015-09-10,28.105061,52.722546,49.695999,56.061264,522.23999,123.250984
2015-09-11,28.148226,52.638405,50.048,56.524662,529.440002,124.166466
2015-09-14,27.910782,52.486958,50.638,56.20116,521.380005,124.254478
2015-09-15,28.205786,53.496639,50.714001,56.23613,522.369995,125.381279
2015-09-16,28.673481,53.967819,52.450001,56.559635,527.390015,126.420067
2015-09-17,28.076277,52.714127,52.414001,56.367287,538.869995,126.191154
2015-09-18,27.435884,51.275326,52.124001,55.379303,540.26001,124.835503
2015-09-21,27.673334,51.704437,52.84,55.711548,548.390015,126.067932
2015-09-22,27.191246,51.25008,52.188,55.597878,538.400024,125.574959
2015-09-23,27.327959,51.022896,52.212002,55.711548,536.070007,128.022186
2015-09-24,27.047335,50.66951,52.624001,55.807705,533.75,127.529205
2015-09-25,27.385525,51.721283,51.382,55.764008,524.25,128.127838
2015-09-28,26.730742,50.467567,49.686001,55.659084,504.059998,126.367226
2015-09-29,26.651594,50.349777,49.330002,55.764008,496.070007,126.516884
2015-09-30,27.256002,51.300571,49.68,56.690777,511.890015,127.265129
2015-10-01,27.464666,51.679207,47.976002,56.192417,520.719971,127.256325
2015-10-02,28.018713,51.535118,49.514,56.813183,532.539978,128.400696
2015-10-05,28.450438,52.560574,49.23,57.591328,543.679993,130.346191
2015-10-06,28.443241,52.586002,48.292,57.425209,537.47998,130.645477
2015-10-07,29.191559,52.653793,46.391998,58.019745,541.940002,130.249405
2015-10-08,29.34985,52.653793,45.344002,58.474384,533.159973,133.506454
2015-10-09,29.191559,52.484306,44.138,58.308266,539.799988,135.539948
2015-10-12,29.270699,52.306332,43.116001,58.518093,550.190002,135.240662
2015-10-13,28.450438,52.162254,43.849998,58.343239,548.900024,134.052261
2015-10-14,28.630316,50.840202,43.375999,52.485317,544.830017,131.904327
2015-10-15,29.076429,52.450409,44.262001,51.873287,562.440002,133.603317
2015-10-16,29.047644,52.908039,45.402,51.488594,570.76001,133.858566
2015-10-19,28.867764,52.730061,45.619999,51.453609,573.150024,134.879776
2015-10-20,28.68787,52.984318,42.605999,51.36618,560.880005,136.059341
2015-10-21,28.367266,52.594479,42.018002,51.270008,555.77002,136.631546
2015-10-22,28.615011,53.552124,42.344002,51.497337,563.909973,139.219635
2015-10-23,29.081358,54.128403,41.818001,50.972748,599.030029,137.098099
2015-10-26,28.819044,54.153828,43.051998,50.727924,608.609985,137.969589
2015-10-27,28.578579,53.933487,42.07,50.25581,611.01001,138.876328
2015-10-28,28.855478,55.509804,42.591999,50.395691,617.099976,138.876328
2015-10-29,28.585865,55.264019,42.326,50.675457,626.549988,139.334076
2015-10-30,28.469275,54.450447,41.386002,50.045963,625.900024,139.193192
2015-11-02,28.447418,55.543697,42.757999,50.369446,628.349976,140.099899
2015-11-03,28.432844,55.747074,41.669998,50.806622,625.309998,139.79184
2015-11-04,29.176088,55.806416,46.326,51.033939,640.950012,138.33931
2015-11-05,28.78989,56.306438,46.354,51.243774,655.650024,137.564651
2015-11-06,29.044928,58.018341,46.472,51.392414,659.369995,138.691452
2015-11-09,29.139656,57.111519,45.066002,51.138859,655.48999,136.587524
2015-11-10,28.899193,57.357307,43.299999,51.304985,659.679993,138.043793
2015-11-11,28.957487,57.077637,43.816002,50.343235,673.25,138.026138
2015-11-12,28.833614,55.933544,42.588001,49.792408,665.599976,137.6819
2015-11-13,28.359982,55.560638,41.438,49.329018,642.349976,135.625534
2015-11-16,28.578579,56.365765,42.862,50.596783,647.809998,138.079025
2015-11-17,28.717024,56.043713,42.799999,52.389122,643.299988,140.23259
2015-11-18,29.023071,57.162384,44.214001,53.27219,663.539978,142.31543
2015-11-19,29.292681,57.340355,44.360001,53.071102,661.27002,143.70993
2015-11-20,29.372835,57.238644,44.001999,52.52029,668.450012,143.948227
2015-11-23,29.40197,56.679314,43.549999,52.686409,678.98999,144.257095
2015-11-24,29.168802,56.59457,43.650002,52.389122,671.150024,143.14505
2015-11-25,29.263531,56.662361,45.928001,52.668922,675.340027,143.321579
2015-11-27,29.234386,56.925083,46.321999,52.362907,673.26001,144.371841
2015-11-30,29.074081,56.509819,46.051998,51.44487,664.799988,142.465515
2015-12-01,29.620579,57.297974,47.438,51.576027,679.059998,142.350723
2015-12-02,29.241669,56.492874,46.397999,51.443771,676.01001,142.17421
2015-12-03,28.899193,55.764042,46.542,52.052109,666.25,144.451263
2015-12-04,29.044928,57.535267,46.076,52.598724,672.640015,147.213745
2015-12-07,28.717024,56.78101,46.226002,53.339306,669.830017,147.49617
2015-12-08,27.959213,55.899632,45.344002,52.554638,677.330017,149.040665
2015-12-09,28.148663,55.475899,44.903999,52.131439,664.789978,140.965088
2015-12-10,28.214241,55.60302,45.414001,52.510555,662.320007,142.853836
2015-12-11,27.59487,54.297901,43.403999,52.334229,640.150024,141.229874
2015-12-14,27.624016,54.467392,43.716,53.242313,657.909973,142.836136
2015-12-15,28.010212,56.01828,44.217999,52.581085,658.640015,142.350723
2015-12-16,28.782604,57.230186,46.902,53.162983,675.77002,143.648102
2015-12-17,28.848186,56.170826,46.678001,51.999207,670.650024,141.812378
2015-12-18,28.622292,54.577576,46.091999,51.88459,664.140015,139.182266
2015-12-21,28.753452,55.543697,46.512001,52.501743,664.51001,140.673813
2015-12-22,28.833614,55.662334,45.990002,53.374569,663.150024,142.297791
2015-12-23,29.394691,56.552193,45.939999,53.859467,663.700012,142.721451
2015-12-24,29.409269,56.442032,46.113998,53.630241,662.789978,142.756729
2015-12-28,29.168802,56.255585,45.790001,53.5597,675.200012,142.236023
2015-12-29,29.350971,56.840332,47.438,54.317921,693.969971,143.559891
2015-12-30,28.928345,56.433544,47.618,54.379639,689.070007,143.603989
2015-12-31,28.760756,55.958965,48.001999,54.044613,675.890015,142.536057
2016-01-04,28.119513,54.278229,44.681999,54.185684,636.98999,140.806213
2016-01-05,28.05394,54.372078,44.686001,55.472874,633.789978,141.150421
2016-01-06,27.084793,53.587162,43.807999,56.028305,632.650024,139.844208
2016-01-07,26.51643,51.420128,43.130001,57.33313,607.940002,136.640472
2016-01-08,26.341549,50.268364,42.200001,56.019482,607.049988,134.248703
2016-01-11,26.545576,50.191566,41.57,56.619011,617.73999,136.5522
2016-01-12,26.676741,50.302494,41.993999,56.090027,617.890015,137.734848
2016-01-13,26.210394,48.920364,40.062,54.591228,581.809998,134.257523
2016-01-14,26.53829,49.654087,41.236,55.596302,593,135.193024
2016-01-15,25.233967,48.664429,40.998001,54.600044,570.179993,132.730652
2016-01-19,25.226677,48.638821,40.944,55.155487,574.47998,132.80127
2016-01-20,24.410566,47.359077,39.740002,53.639065,571.77002,131.345047
2016-01-21,24.417852,47.137253,39.993999,54.555962,575.02002,132.721832
2016-01-22,25.175663,48.587635,40.509998,55.2701,596.380005,135.643173
2016-01-25,24.432423,47.487053,39.276001,55.940136,596.530029,133.07489
2016-01-26,24.840485,48.698551,38.712002,56.425041,601.25,131.062561
2016-01-27,24.7749,48.664429,37.613998,56.380962,583.349976,130.383026
2016-01-28,25.110088,48.869167,37.939999,56.619011,635.349976,132.024597
